Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
gmn_29,1/29/2024,Germany,Berlin,1,62,120.2,379,None,Koeppen-D,Temperate,Wetland,4.1,6.4,S,Winter,6447482,43855262.45,2
gmn_30,1/30/2024,Germany,Berlin,34.8,66,52.3,339,None,Koeppen-B,Temperate,Wetland,38.1,31.8,SE,Winter,8668029,86665888.75,10
gmn_31,1/31/2024,Germany,Berlin,9.6,82,177.9,283,None,Koeppen-C,Temperate,Grassland,13.7,27,N,Winter,4960985,26405840.58,6
gmn_32,2/1/2024,Germany,Berlin,7.8,21,10.6,108,None,Koeppen-B,Temperate,Grassland,8.8,4.3,W,Winter,9265985,99872403.42,6
gmn_33,2/2/2024,Germany,Berlin,-6,94,43.1,276,None,Koeppen-B,Temperate,Grassland,-1.3,20.7,N,Winter,1779216,16403592.28,4
gmn_34,2/3/2024,Germany,Berlin,8.8,11,31.1,96,Hurricane,Koeppen-D,Temperate,Grassland,9.4,1.9,SE,Winter,2800625,20706791.04,4
gmn_35,2/4/2024,Germany,Berlin,-8.3,26,121.7,393,None,Koeppen-B,Temperate,Forest,-7,1.5,W,Winter,5873256,73593589.75,10
gmn_36,2/5/2024,Germany,Berlin,28.8,30,123.2,436,None,Koeppen-A,Temperate,Desert,30.3,15.4,SW,Winter,1201781,56618894.04,10
gmn_37,2/6/2024,Germany,Berlin,-2.5,60,184.1,426,Heatwave,Koeppen-A,Temperate,Grassland,0.5,13.2,W,Winter,791187,78587112.61,7
gmn_38,2/7/2024,Germany,Berlin,-0.8,37,150.8,88,None,Koeppen-D,Temperate,Forest,1.1,30.1,SW,Winter,863095,2716419.25,4
gmn_39,2/8/2024,Germany,Berlin,-2.4,12,105.6,171,None,Koeppen-A,Temperate,Desert,-1.8,21.4,W,Winter,191310,73348117.62,6
gmn_40,2/9/2024,Germany,Berlin,20.5,14,87.7,334,None,Koeppen-D,Temperate,Tundra,21.2,31.2,W,Winter,8878137,58280600.76,10
gmn_41,2/10/2024,Germany,Berlin,0.7,40,192.2,62,None,Koeppen-A,Temperate,Forest,2.7,10.7,N,Winter,8292585,90967145.27,8
gmn_42,2/11/2024,Germany,Berlin,41.5,87,74.1,342,None,Koeppen-C,Temperate,Tundra,45.9,16.4,W,Winter,63402,63999258.2,4
gmn_43,2/12/2024,Germany,Berlin,41.3,50,110.7,11,None,Koeppen-B,Temperate,Forest,43.8,4.7,NE,Winter,3781558,72120001.89,1
gmn_44,2/13/2024,Germany,Berlin,2.1,92,172.7,343,None,Koeppen-D,Temperate,Grassland,6.7,7.6,S,Winter,9012770,79478137.26,7
gmn_45,2/14/2024,Germany,Berlin,3.1,93,143.5,391,None,Koeppen-D,Temperate,Wetland,7.8,9.8,W,Winter,2867495,11204956.36,9
gmn_46,2/15/2024,Germany,Berlin,11.5,12,104.8,234,Flood,Koeppen-B,Temperate,Wetland,12.1,1,SW,Winter,2388501,46929455.36,4
gmn_47,2/16/2024,Germany,Berlin,-3.9,90,174.6,295,None,Koeppen-C,Temperate,Grassland,0.6,20,N,Winter,5106493,49552402.59,1
gmn_48,2/17/2024,Germany,Berlin,36,86,93.1,432,None,Koeppen-B,Temperate,Forest,40.3,8.5,E,Winter,7536189,23527608.8,5
gmn_49,2/18/2024,Germany,Berlin,-7.5,74,83.9,56,None,Koeppen-B,Temperate,Wetland,-3.8,29.1,W,Winter,6001294,2646390.99,9
gmn_50,2/19/2024,Germany,Berlin,41,75,30.4,81,Heatwave,Koeppen-A,Temperate,Wetland,44.8,16.3,SW,Winter,6612115,85334968.3,9
gmn_51,2/20/2024,Germany,Berlin,14.5,45,122.4,98,None,Koeppen-A,Temperate,Grassland,16.8,9,E,Winter,2810299,92182676.44,7
gmn_52,2/21/2024,Germany,Berlin,14.6,73,167.2,354,None,Koeppen-C,Temperate,Grassland,18.2,7,NE,Winter,3672503,24779964.76,4
gmn_53,2/22/2024,Germany,Berlin,7.3,10,81.6,64,None,Koeppen-B,Temperate,Wetland,7.8,26.1,SE,Winter,6821478,77971653.48,5
gmn_54,2/23/2024,Germany,Berlin,41.8,58,119.4,317,None,Koeppen-B,Temperate,Tundra,44.7,29.2,N,Winter,8682589,32953183.43,1
gmn_55,2/24/2024,Germany,Berlin,21.9,26,187.2,59,None,Koeppen-A,Temperate,Forest,23.2,37.4,E,Winter,3321949,85526777.27,9
gmn_56,2/25/2024,Germany,Berlin,-3.3,15,164.8,35,None,Koeppen-D,Temperate,Forest,-2.5,6.9,E,Winter,7863917,11657206.51,5
gmn_57,2/26/2024,Germany,Berlin,24.6,40,172,82,None,Koeppen-A,Temperate,Desert,26.6,15.7,E,Winter,671324,35829418.09,6
gmn_58,2/27/2024,Germany,Berlin,27.3,98,84.6,426,None,Koeppen-C,Temperate,Wetland,32.2,7.3,NW,Winter,4999033,57374475.37,2
gmn_59,2/28/2024,Germany,Berlin,-4.7,86,175.1,464,None,Koeppen-B,Temperate,Tundra,-0.4,31.9,W,Winter,6959119,93204036.8,3
gmn_60,2/29/2024,Germany,Berlin,24.3,49,131.1,305,None,Koeppen-D,Temperate,Tundra,26.8,11.4,W,Winter,9186771,72976977.24,2
gmn_61,3/1/2024,Germany,Berlin,11.2,24,94.8,227,None,Koeppen-D,Temperate,Grassland,12.4,21.8,SE,Spring,4252039,49506495.02,1
gmn_62,3/2/2024,Germany,Berlin,3.1,99,74.1,63,None,Koeppen-C,Temperate,Grassland,8.1,27,NW,Spring,9589733,83846815.39,2
gmn_63,3/3/2024,Germany,Berlin,28.8,59,124.6,409,None,Koeppen-B,Temperate,Forest,31.8,33.1,NE,Spring,2225042,25197259.93,2
gmn_64,3/4/2024,Germany,Berlin,15.9,70,117.4,475,None,Koeppen-D,Temperate,Forest,19.4,20.8,E,Spring,1172393,43538323.89,2
gmn_65,3/5/2024,Germany,Berlin,4.6,67,64.9,237,None,Koeppen-D,Temperate,Tundra,7.9,32.6,SW,Spring,4894182,27438698.28,7
gmn_66,3/6/2024,Germany,Berlin,16.3,34,122.8,127,None,Koeppen-A,Temperate,Tundra,18,17,NW,Spring,8272505,50780377.32,7
gmn_67,3/7/2024,Germany,Berlin,14.9,45,181.4,210,Flood,Koeppen-B,Temperate,Wetland,17.1,15.2,S,Spring,4352622,36226825.64,7
gmn_68,3/8/2024,Germany,Berlin,38.1,75,138.8,338,Flood,Koeppen-A,Temperate,Grassland,41.9,31.4,S,Spring,8724269,58458695.71,7
gmn_69,3/9/2024,Germany,Berlin,41.4,83,63.6,114,None,Koeppen-B,Temperate,Forest,45.5,0.3,N,Spring,2920396,6038857.22,7
gmn_70,3/10/2024,Germany,Berlin,35.7,27,160.1,380,None,Koeppen-C,Temperate,Desert,37.1,23.5,E,Spring,8316797,17339866.75,9
gmn_71,3/11/2024,Germany,Berlin,40.1,78,62.6,74,None,Koeppen-A,Temperate,Desert,44,26.1,NW,Spring,3907127,86646974,10
gmn_72,3/12/2024,Germany,Berlin,-4.5,50,144.1,488,None,Koeppen-A,Temperate,Desert,-2,13.5,NE,Spring,7210285,29699228.23,4
gmn_73,3/13/2024,Germany,Berlin,6.2,30,193.4,493,Heatwave,Koeppen-A,Temperate,Desert,7.7,29.8,NE,Spring,1355793,3868945.9,3
gmn_74,3/14/2024,Germany,Berlin,21.4,61,38.1,257,Heatwave,Koeppen-A,Temperate,Tundra,24.4,2,E,Spring,2994653,68175404.61,8
gmn_75,3/15/2024,Germany,Berlin,0.1,51,4.7,154,None,Koeppen-B,Temperate,Forest,2.7,15.1,NW,Spring,4691799,9846391.83,9
gmn_76,3/16/2024,Germany,Berlin,-6.8,64,96.3,387,None,Koeppen-D,Temperate,Grassland,-3.6,35.2,N,Spring,1237214,62445483.23,6
gmn_77,3/17/2024,Germany,Berlin,18.7,24,32.7,104,None,Koeppen-B,Temperate,Grassland,19.9,33.9,E,Spring,2688035,74000518.09,9
gmn_78,3/18/2024,Germany,Berlin,40.4,10,159.7,221,None,Koeppen-B,Temperate,Tundra,40.9,11.6,W,Spring,5828549,13056000.49,7
gmn_79,3/19/2024,Germany,Berlin,1.5,16,17.2,176,Flood,Koeppen-A,Temperate,Forest,2.3,2.5,SE,Spring,4523903,91960949.67,10
gmn_80,3/20/2024,Germany,Berlin,38.6,59,34.3,422,None,Koeppen-B,Temperate,Desert,41.6,36.5,NW,Spring,1176979,64227044.32,8
gmn_81,3/21/2024,Germany,Berlin,-6.1,86,21.5,453,None,Koeppen-A,Temperate,Tundra,-1.8,6.7,SE,Spring,9700783,76346792.18,2
gmn_82,3/22/2024,Germany,Berlin,-5.9,85,159.1,155,None,Koeppen-A,Temperate,Wetland,-1.7,34.2,N,Spring,8949673,70632737.42,7
gmn_83,3/23/2024,Germany,Berlin,31.2,40,12.4,452,None,Koeppen-B,Temperate,Forest,33.2,35.1,NE,Spring,4083454,71400058.07,7
gmn_84,3/24/2024,Germany,Berlin,28.8,97,188.9,77,None,Koeppen-D,Temperate,Wetland,33.6,11.2,NE,Spring,1646529,83429657.04,5
gmn_85,3/25/2024,Germany,Berlin,12.4,59,165.8,162,None,Koeppen-C,Temperate,Desert,15.4,31.7,N,Spring,3846941,16015780.48,10
gmn_86,3/26/2024,Germany,Berlin,35.7,15,17.3,195,Heatwave,Koeppen-D,Temperate,Desert,36.5,14.3,S,Spring,9518700,35914181.77,3
gmn_87,3/27/2024,Germany,Berlin,28.7,30,96.7,379,None,Koeppen-C,Temperate,Tundra,30.2,17.8,E,Spring,9406271,25741692.01,6
gmn_88,3/28/2024,Germany,Berlin,17.9,30,13.5,479,None,Koeppen-C,Temperate,Desert,19.4,35.8,SW,Spring,7084446,42307827.37,1
gmn_89,3/29/2024,Germany,Berlin,-8.1,10,98.4,309,None,Koeppen-D,Temperate,Grassland,-7.6,39.7,W,Spring,3949716,758866.12,10
gmn_90,3/30/2024,Germany,Berlin,1.3,70,40,268,None,Koeppen-C,Temperate,Wetland,4.8,5.2,E,Spring,9484566,84728936.81,10
gmn_91,3/31/2024,Germany,Berlin,31.7,49,66.3,254,None,Koeppen-D,Temperate,Wetland,34.1,30.1,NE,Spring,6932970,46044852.46,10
gmn_92,4/1/2024,Germany,Berlin,-6.4,31,26.3,427,None,Koeppen-A,Temperate,Tundra,-4.9,34.6,N,Spring,3622197,35138557.81,9
gmn_93,4/2/2024,Germany,Berlin,42.9,50,117.3,63,None,Koeppen-B,Temperate,Tundra,45.4,10.4,NW,Spring,4065235,51772212.85,6
gmn_94,4/3/2024,Germany,Berlin,14.7,14,145.8,303,None,Koeppen-A,Temperate,Forest,15.4,17.4,S,Spring,1612049,18619139.91,5
gmn_95,4/4/2024,Germany,Berlin,28.5,40,18,284,None,Koeppen-B,Temperate,Forest,30.5,11.9,NW,Spring,9438483,45246399.5,3
gmn_96,4/5/2024,Germany,Berlin,20.8,81,192.5,293,None,Koeppen-D,Temperate,Tundra,24.9,38.4,E,Spring,5921294,93765411.27,1
gmn_97,4/6/2024,Germany,Berlin,30.6,21,141.5,333,None,Koeppen-C,Temperate,Grassland,31.7,24.2,W,Spring,1273126,18274691.58,1
gmn_98,4/7/2024,Germany,Berlin,12.1,98,80.6,71,Hurricane,Koeppen-A,Temperate,Desert,17,14.7,NE,Spring,3717115,99671457.03,7
gmn_99,4/8/2024,Germany,Berlin,43.2,62,180.8,161,None,Koeppen-D,Temperate,Desert,46.3,2.7,E,Spring,9139890,16071593.49,5
gmn_100,4/9/2024,Germany,Berlin,0,19,178,70,None,Koeppen-C,Temperate,Wetland,1,21.1,SE,Spring,251300,89622560.16,3
gmn_101,4/10/2024,Germany,Berlin,20.7,23,44.7,288,None,Koeppen-B,Temperate,Tundra,21.8,5.4,NW,Spring,4487375,88426176.35,1
gmn_102,4/11/2024,Germany,Berlin,34.1,88,23.1,192,None,Koeppen-C,Temperate,Tundra,38.5,38.6,NE,Spring,1023767,48937512.61,3
gmn_103,4/12/2024,Germany,Berlin,10.1,55,182.5,317,None,Koeppen-C,Temperate,Tundra,12.8,2.2,N,Spring,5861068,54339703.62,9
gmn_104,4/13/2024,Germany,Berlin,32.6,82,71.3,68,None,Koeppen-B,Temperate,Wetland,36.7,36.8,SE,Spring,9103104,75312086.98,8
gmn_105,4/14/2024,Germany,Berlin,2.6,65,26,465,None,Koeppen-A,Temperate,Tundra,5.8,22,SW,Spring,6471031,16808332.95,4
gmn_106,4/15/2024,Germany,Berlin,28.5,80,140.5,438,None,Koeppen-C,Temperate,Forest,32.5,36.2,W,Spring,9422165,21642211.01,9
gmn_107,4/16/2024,Germany,Berlin,16.8,69,33,80,None,Koeppen-C,Temperate,Wetland,20.2,28.7,N,Spring,7219175,95667823.88,6
gmn_108,4/17/2024,Germany,Berlin,-3.9,47,180.9,304,None,Koeppen-A,Temperate,Wetland,-1.5,30.9,NE,Spring,6614449,43873378.57,8
gmn_109,4/18/2024,Germany,Berlin,5.9,91,93.9,242,None,Koeppen-D,Temperate,Desert,10.4,3.2,N,Spring,5659439,39120863.36,8
gmn_110,4/19/2024,Germany,Berlin,42,46,44.9,470,None,Koeppen-B,Temperate,Grassland,44.3,2.8,NE,Spring,7192476,89399007.87,7
gmn_111,4/20/2024,Germany,Berlin,14.1,27,133.9,273,None,Koeppen-A,Temperate,Grassland,15.4,12.4,NE,Spring,762152,19846530.55,3
gmn_112,4/21/2024,Germany,Berlin,42,55,158.2,263,Drought,Koeppen-A,Temperate,Forest,44.8,31.8,NE,Spring,334652,15728376.36,1
gmn_113,4/22/2024,Germany,Berlin,-3,84,100.4,359,None,Koeppen-B,Temperate,Tundra,1.2,30.2,W,Spring,2251997,14028318.54,3
gmn_114,4/23/2024,Germany,Berlin,6.4,30,153.8,70,None,Koeppen-D,Temperate,Grassland,7.9,28.1,SW,Spring,3685294,84596379.55,8
gmn_115,4/24/2024,Germany,Berlin,25,61,74.1,122,Flood,Koeppen-C,Temperate,Grassland,28.1,28.6,SE,Spring,6494499,15841264.2,3
gmn_116,4/25/2024,Germany,Berlin,-3.9,67,28.7,470,None,Koeppen-C,Temperate,Grassland,-0.5,0.9,NE,Spring,1322797,65033660.56,2
gmn_117,4/26/2024,Germany,Berlin,-2.6,70,28.3,466,None,Koeppen-D,Temperate,Desert,0.9,15.7,SW,Spring,8040775,73119873.23,5
gmn_118,4/27/2024,Germany,Berlin,0.2,60,102.2,477,None,Koeppen-D,Temperate,Wetland,3.2,12.6,SE,Spring,9886361,13254551.86,2
gmn_119,4/28/2024,Germany,Berlin,18,49,33.9,497,Drought,Koeppen-A,Temperate,Wetland,20.4,14.9,W,Spring,2891626,23884356.05,7
gmn_120,4/29/2024,Germany,Berlin,30.4,94,113.5,45,Hurricane,Koeppen-B,Temperate,Grassland,35.1,20.4,NW,Spring,8908777,70706229.34,2
gmn_121,4/30/2024,Germany,Berlin,-3.4,44,135.3,54,None,Koeppen-D,Temperate,Wetland,-1.2,22.3,W,Spring,9277375,13416582.87,7
gmn_122,5/1/2024,Germany,Berlin,16.8,54,177.2,356,None,Koeppen-D,Temperate,Wetland,19.5,20.4,SW,Spring,7845787,27905365.11,5
gmn_123,5/2/2024,Germany,Berlin,11.6,12,171.9,194,None,Koeppen-A,Temperate,Desert,12.2,6.8,SE,Spring,3242370,9053470.79,2
gmn_124,5/3/2024,Germany,Berlin,4.4,66,62.8,56,None,Koeppen-B,Temperate,Desert,7.7,30.1,S,Spring,972414,21416778.92,7
gmn_125,5/4/2024,Germany,Berlin,14.2,15,73.6,150,Heatwave,Koeppen-B,Temperate,Forest,14.9,5.4,NE,Spring,3583044,41768184.77,5
gmn_126,5/5/2024,Germany,Berlin,44.3,95,188.7,90,Flood,Koeppen-D,Temperate,Desert,49,22.7,E,Spring,5144077,36075064.94,6
gmn_127,5/6/2024,Germany,Berlin,10,27,172.6,337,None,Koeppen-A,Temperate,Forest,11.3,0.6,NW,Spring,213412,59344478.65,10
gmn_128,5/7/2024,Germany,Berlin,3.4,63,23.2,435,None,Koeppen-C,Temperate,Forest,6.6,1.6,E,Spring,7908587,98918056.19,1
gmn_129,5/8/2024,Germany,Berlin,35.3,47,105.9,192,None,Koeppen-B,Temperate,Wetland,37.6,27.1,NE,Spring,3412452,81490123.7,9
gmn_130,5/9/2024,Germany,Berlin,-7.2,18,160.7,404,None,Koeppen-C,Temperate,Tundra,-6.3,30.6,S,Spring,8455923,10363130.64,2
gmn_131,5/10/2024,Germany,Berlin,23.1,33,68,480,None,Koeppen-A,Temperate,Grassland,24.8,30,N,Spring,8880718,8281496.87,10
gmn_132,5/11/2024,Germany,Berlin,38.9,89,93.8,57,None,Koeppen-A,Temperate,Grassland,43.4,7.7,SW,Spring,1330664,41090849.93,9
gmn_133,5/12/2024,Germany,Berlin,13.8,11,168.5,73,None,Koeppen-D,Temperate,Grassland,14.4,0.3,E,Spring,1037440,14679023.06,4
gmn_134,5/13/2024,Germany,Berlin,4.2,35,122.1,148,None,Koeppen-D,Temperate,Desert,6,3.5,N,Spring,5183482,4116018.14,4
gmn_135,5/14/2024,Germany,Berlin,36.4,33,34.4,83,None,Koeppen-A,Temperate,Forest,38,9.9,NE,Spring,166561,94136989.5,9
gmn_136,5/15/2024,Germany,Berlin,4.2,37,131.8,260,None,Koeppen-C,Temperate,Forest,6.1,35.2,E,Spring,714954,37211923.61,6
gmn_137,5/16/2024,Germany,Berlin,0.5,65,183,265,None,Koeppen-D,Temperate,Desert,3.8,31.3,NW,Spring,3168062,48771291.4,6
gmn_138,5/17/2024,Germany,Berlin,17.7,11,75.9,286,None,Koeppen-A,Temperate,Desert,18.2,32.8,SW,Spring,8399760,86818156.03,4
gmn_139,5/18/2024,Germany,Berlin,-5.9,44,53,27,None,Koeppen-D,Temperate,Grassland,-3.7,15.2,E,Spring,336108,2440297.22,2
gmn_140,5/19/2024,Germany,Berlin,25.5,52,98.3,95,None,Koeppen-C,Temperate,Grassland,28.1,34.4,N,Spring,8430058,69232268.51,1
gmn_141,5/20/2024,Germany,Berlin,34.3,83,114.7,296,None,Koeppen-D,Temperate,Grassland,38.4,9.6,N,Spring,2951475,82440063.93,7
gmn_142,5/21/2024,Germany,Berlin,18.4,19,110.2,247,None,Koeppen-C,Temperate,Grassland,19.3,13.6,S,Spring,2844907,6220319.06,9
gmn_143,5/22/2024,Germany,Berlin,40.2,26,88.3,117,None,Koeppen-C,Temperate,Forest,41.5,7.1,NE,Spring,6836865,81571994.17,3
gmn_144,5/23/2024,Germany,Berlin,30.3,76,105,70,Drought,Koeppen-D,Temperate,Forest,34.1,11,S,Spring,1454483,31357522.74,5
gmn_145,5/24/2024,Germany,Berlin,41.3,27,45.9,87,None,Koeppen-C,Temperate,Desert,42.6,22.6,NE,Spring,5566703,85782654.27,8
gmn_146,5/25/2024,Germany,Berlin,8.2,49,39.7,308,None,Koeppen-C,Temperate,Wetland,10.6,4.5,S,Spring,1710892,69060065.01,10
gmn_147,5/26/2024,Germany,Berlin,16.1,57,57.3,488,None,Koeppen-C,Temperate,Forest,19,5.7,NE,Spring,2884621,61209982.6,9
gmn_148,5/27/2024,Germany,Berlin,13.3,20,121.9,189,None,Koeppen-D,Temperate,Wetland,14.3,9.3,NW,Spring,2421798,46630578.82,3
gmn_149,5/28/2024,Germany,Berlin,12,43,167.6,485,Hurricane,Koeppen-D,Temperate,Desert,14.2,12.2,N,Spring,6647898,71033963.13,6
gmn_150,5/29/2024,Germany,Berlin,-0.6,64,40.8,479,None,Koeppen-C,Temperate,Grassland,2.6,0.4,N,Spring,5935464,31377002.8,10
gmn_151,5/30/2024,Germany,Berlin,22.8,20,4.9,363,None,Koeppen-B,Temperate,Grassland,23.8,6.9,S,Spring,5670206,84125227.88,5
gmn_152,5/31/2024,Germany,Berlin,15.5,87,196.1,352,Hurricane,Koeppen-D,Temperate,Tundra,19.9,28.6,NW,Spring,2997761,53822767.21,8
gmn_153,6/1/2024,Germany,Berlin,15.1,85,73.5,97,None,Koeppen-C,Temperate,Grassland,19.4,17.2,S,Summer,4484426,6947741.51,3
gmn_154,6/2/2024,Germany,Berlin,12.1,19,5.6,237,None,Koeppen-C,Temperate,Grassland,13,10,S,Summer,2615906,92182284.12,3
gmn_155,6/3/2024,Germany,Berlin,33.6,99,196.7,39,None,Koeppen-A,Temperate,Desert,38.6,21,SE,Summer,3815724,22159297.2,3
gmn_156,6/4/2024,Germany,Berlin,13.8,83,194.9,319,None,Koeppen-C,Temperate,Desert,18,39.4,N,Summer,6914745,61800806.06,9
gmn_157,6/5/2024,Germany,Berlin,1.9,37,157.2,381,None,Koeppen-A,Temperate,Grassland,3.8,14.1,SE,Summer,8576381,77860039.87,8
gmn_158,6/6/2024,Germany,Berlin,0.8,20,118.3,330,None,Koeppen-C,Temperate,Wetland,1.8,10.4,W,Summer,9005639,32814075.24,10
gmn_159,6/7/2024,Germany,Berlin,4.1,26,19.4,273,None,Koeppen-C,Temperate,Wetland,5.4,25.6,SW,Summer,3568366,41830379.83,4
gmn_160,6/8/2024,Germany,Berlin,22.6,70,177.9,297,None,Koeppen-B,Temperate,Wetland,26.1,2,N,Summer,272331,13337224.14,3
gmn_161,6/9/2024,Germany,Berlin,44.6,41,62.6,249,None,Koeppen-C,Temperate,Grassland,46.6,22.4,SE,Summer,2883234,99266616.32,3
gmn_162,6/10/2024,Germany,Berlin,2.2,43,41.2,95,None,Koeppen-B,Temperate,Grassland,4.3,20.4,E,Summer,6417252,93152802.46,5
gmn_163,6/11/2024,Germany,Berlin,33.4,28,56.5,85,None,Koeppen-B,Temperate,Forest,34.8,11.6,NE,Summer,139731,74356502.7,5
gmn_164,6/12/2024,Germany,Berlin,-1.8,74,73.9,195,None,Koeppen-D,Temperate,Wetland,1.9,24.2,NE,Summer,3420974,43268271.44,10
gmn_165,6/13/2024,Germany,Berlin,42.1,26,38.2,347,None,Koeppen-A,Temperate,Forest,43.4,7.5,S,Summer,5993240,51220461.34,2
gmn_166,6/14/2024,Germany,Berlin,14.7,32,144,250,None,Koeppen-A,Temperate,Wetland,16.3,10.2,S,Summer,6638779,9546270.19,1
gmn_167,6/15/2024,Germany,Berlin,11.7,47,97.9,15,None,Koeppen-A,Temperate,Tundra,14,11,NE,Summer,7758833,37022592.79,10
gmn_168,6/16/2024,Germany,Berlin,19.8,20,175,294,None,Koeppen-C,Temperate,Forest,20.8,7.1,W,Summer,5898880,79163112.06,5
gmn_169,6/17/2024,Germany,Berlin,18.4,23,166.1,136,None,Koeppen-D,Temperate,Forest,19.5,2.1,SW,Summer,7413132,34754168.91,4
gmn_170,6/18/2024,Germany,Berlin,4.3,53,42.3,443,None,Koeppen-B,Temperate,Tundra,7,34.4,SW,Summer,1160952,72934785.18,9
gmn_171,6/19/2024,Germany,Berlin,25.2,67,29.8,447,None,Koeppen-D,Temperate,Desert,28.6,11.1,N,Summer,9022300,67444965.88,4
