Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
bra_25,1/25/2024,Brazil,Sao Paulo,21.4,98,56,380,None,Koeppen-A,Tropical,Wetland,26.3,23.3,SW,Winter,6828526,68259917.71,3
bra_26,1/26/2024,Brazil,Sao Paulo,6.5,34,171.7,348,None,Koeppen-A,Tropical,Wetland,8.2,13,S,Winter,3549209,6768139.39,7
bra_27,1/27/2024,Brazil,Sao Paulo,43.7,83,73.4,154,None,Koeppen-D,Tropical,Wetland,47.9,33.5,SE,Winter,4550090,10295785.89,3
bra_28,1/28/2024,Brazil,Sao Paulo,15,12,14.9,148,Hurricane,Koeppen-D,Tropical,Tundra,15.6,11.8,E,Winter,615840,53563546.83,3
bra_29,1/29/2024,Brazil,Sao Paulo,10.6,73,19.7,478,None,Koeppen-B,Tropical,Grassland,14.2,6.8,N,Winter,1656829,80834228.54,10
bra_30,1/30/2024,Brazil,Sao Paulo,11.9,55,136.1,206,None,Koeppen-B,Tropical,Desert,14.7,32.3,S,Winter,1241768,34175643.46,4
bra_31,1/31/2024,Brazil,Sao Paulo,24.7,22,11.4,341,None,Koeppen-D,Tropical,Tundra,25.8,39.5,SE,Winter,4486095,37132471.27,3
bra_32,2/1/2024,Brazil,Sao Paulo,26.8,69,110.4,352,None,Koeppen-B,Tropical,Grassland,30.2,38.2,S,Winter,8166266,21534151.72,7
bra_33,2/2/2024,Brazil,Sao Paulo,18.6,74,69.2,396,None,Koeppen-A,Tropical,Forest,22.3,6.4,NW,Winter,2484610,14075190.89,2
bra_34,2/3/2024,Brazil,Sao Paulo,-6.7,95,18.3,268,None,Koeppen-A,Tropical,Wetland,-2,39.1,W,Winter,1675881,17128023.97,8
bra_35,2/4/2024,Brazil,Sao Paulo,41.2,64,14.7,499,Drought,Koeppen-B,Tropical,Forest,44.4,34.7,SW,Winter,5147086,9011264.14,3
bra_36,2/5/2024,Brazil,Sao Paulo,18.3,31,10,171,None,Koeppen-A,Tropical,Grassland,19.9,14.9,NW,Winter,4705597,84002522.56,2
bra_37,2/6/2024,Brazil,Sao Paulo,30.1,70,187.4,318,None,Koeppen-A,Tropical,Wetland,33.6,21.6,NE,Winter,7205679,45434685.68,5
bra_38,2/7/2024,Brazil,Sao Paulo,41.5,20,167.2,390,None,Koeppen-A,Tropical,Wetland,42.5,35.1,SE,Winter,1354686,82168307.29,10
bra_39,2/8/2024,Brazil,Sao Paulo,-6,49,2.8,45,None,Koeppen-D,Tropical,Desert,-3.5,8.5,E,Winter,6902742,69461008.07,10
bra_40,2/9/2024,Brazil,Sao Paulo,7,92,48.7,349,None,Koeppen-D,Tropical,Forest,11.6,10.1,SE,Winter,2259908,57258261.2,3
bra_41,2/10/2024,Brazil,Sao Paulo,-4.7,46,26.1,77,None,Koeppen-B,Tropical,Forest,-2.4,13.2,SE,Winter,8681317,9823802.1,4
bra_42,2/11/2024,Brazil,Sao Paulo,2.1,78,154.9,260,None,Koeppen-A,Tropical,Desert,6,5.5,SW,Winter,6273395,63205990.23,2
bra_43,2/12/2024,Brazil,Sao Paulo,25.2,64,88.3,465,None,Koeppen-C,Tropical,Desert,28.4,23.4,E,Winter,6374311,67016719.24,7
bra_44,2/13/2024,Brazil,Sao Paulo,24.3,19,82.2,14,None,Koeppen-B,Tropical,Tundra,25.2,23.4,W,Winter,6798873,68981283.22,2
bra_45,2/14/2024,Brazil,Sao Paulo,3.8,20,60.1,198,Hurricane,Koeppen-B,Tropical,Wetland,4.8,36.6,N,Winter,9789960,37476540.74,6
bra_46,2/15/2024,Brazil,Sao Paulo,21.8,27,122.3,205,None,Koeppen-D,Tropical,Tundra,23.2,29.9,NE,Winter,5243757,24276220.49,5
bra_47,2/16/2024,Brazil,Sao Paulo,-5.3,42,128.4,332,None,Koeppen-D,Tropical,Wetland,-3.2,21.4,SW,Winter,3068240,70501754.77,5
bra_48,2/17/2024,Brazil,Sao Paulo,44.9,75,195.4,37,None,Koeppen-D,Tropical,Tundra,48.6,26.3,NE,Winter,5694726,12626804.33,6
bra_49,2/18/2024,Brazil,Sao Paulo,30.5,32,186.4,124,None,Koeppen-B,Tropical,Tundra,32.1,25.3,N,Winter,6473508,13975523.39,8
bra_50,2/19/2024,Brazil,Sao Paulo,34,84,158.1,33,None,Koeppen-D,Tropical,Wetland,38.2,27.9,SW,Winter,4423856,83452337.07,8
bra_51,2/20/2024,Brazil,Sao Paulo,24,42,88.2,120,None,Koeppen-B,Tropical,Forest,26.1,6.6,W,Winter,8585583,49052251.59,4
bra_52,2/21/2024,Brazil,Sao Paulo,2.5,80,67.9,35,None,Koeppen-C,Tropical,Desert,6.5,3.1,SE,Winter,1280124,74672864.05,1
bra_53,2/22/2024,Brazil,Sao Paulo,0.4,94,9.4,399,None,Koeppen-C,Tropical,Tundra,5.1,1.9,N,Winter,3636488,28895286.25,10
bra_54,2/23/2024,Brazil,Sao Paulo,5.1,15,48.4,86,Drought,Koeppen-A,Tropical,Forest,5.8,0.2,W,Winter,7515995,96521422.74,7
bra_55,2/24/2024,Brazil,Sao Paulo,-8.9,59,105.6,158,None,Koeppen-D,Tropical,Wetland,-6,37.9,E,Winter,3005934,96693222.97,3
bra_56,2/25/2024,Brazil,Sao Paulo,8.7,81,39.3,355,None,Koeppen-B,Tropical,Desert,12.8,28.6,W,Winter,1943463,56852387.07,1
bra_57,2/26/2024,Brazil,Sao Paulo,37.2,72,6.4,66,None,Koeppen-C,Tropical,Tundra,40.8,4.8,W,Winter,2271004,18374177.78,9
bra_58,2/27/2024,Brazil,Sao Paulo,28.9,93,90.3,324,None,Koeppen-D,Tropical,Wetland,33.5,38.1,S,Winter,4652861,11840384.41,4
bra_59,2/28/2024,Brazil,Sao Paulo,41.9,11,131.9,57,None,Koeppen-A,Tropical,Tundra,42.4,29.8,S,Winter,2721338,75005417.4,5
bra_60,2/29/2024,Brazil,Sao Paulo,31.7,10,117,291,Hurricane,Koeppen-C,Tropical,Desert,32.2,12.4,W,Winter,638583,14138040.48,5
bra_61,3/1/2024,Brazil,Sao Paulo,14.3,16,50.5,248,None,Koeppen-B,Tropical,Wetland,15.1,25.7,N,Spring,5452602,36384872.49,7
bra_62,3/2/2024,Brazil,Sao Paulo,27.2,13,104.3,328,None,Koeppen-B,Tropical,Desert,27.8,22.6,N,Spring,4848662,5332977.76,6
bra_63,3/3/2024,Brazil,Sao Paulo,15.4,36,94.6,223,None,Koeppen-B,Tropical,Wetland,17.2,33.9,E,Spring,6325191,95479924.33,8
bra_64,3/4/2024,Brazil,Sao Paulo,42.2,52,31.7,136,None,Koeppen-B,Tropical,Desert,44.8,21.4,N,Spring,7384537,88009705.78,4
bra_65,3/5/2024,Brazil,Sao Paulo,-8,64,200,358,None,Koeppen-B,Tropical,Desert,-4.8,10.2,SW,Spring,5428964,75272372.62,9
bra_66,3/6/2024,Brazil,Sao Paulo,20.5,40,153.6,466,Drought,Koeppen-C,Tropical,Tundra,22.5,6,E,Spring,3034130,92348221.03,7
bra_67,3/7/2024,Brazil,Sao Paulo,-0.4,23,78.5,337,Drought,Koeppen-D,Tropical,Wetland,0.8,17.9,E,Spring,6642326,85513419.55,8
bra_68,3/8/2024,Brazil,Sao Paulo,19.4,75,189.1,297,Flood,Koeppen-B,Tropical,Wetland,23.1,21.2,N,Spring,2732685,54331327.74,4
bra_69,3/9/2024,Brazil,Sao Paulo,3.3,28,126,243,None,Koeppen-A,Tropical,Grassland,4.7,20,SW,Spring,6820026,87500625.91,3
bra_70,3/10/2024,Brazil,Sao Paulo,4.5,19,121.3,490,None,Koeppen-C,Tropical,Desert,5.5,29,NE,Spring,3998407,29062942.25,3
bra_71,3/11/2024,Brazil,Sao Paulo,11.8,86,101.8,113,None,Koeppen-D,Tropical,Tundra,16.1,24,S,Spring,6191124,83865985.78,7
bra_72,3/12/2024,Brazil,Sao Paulo,5.5,61,89.7,337,None,Koeppen-A,Tropical,Forest,8.6,30.2,E,Spring,3124856,86648695.79,3
bra_73,3/13/2024,Brazil,Sao Paulo,30.4,80,178.6,209,Flood,Koeppen-D,Tropical,Desert,34.4,10.3,W,Spring,3660812,2070278.28,10
bra_74,3/14/2024,Brazil,Sao Paulo,11.1,20,74.8,121,None,Koeppen-A,Tropical,Tundra,12.1,11.8,SE,Spring,2289803,29003908.84,9
bra_75,3/15/2024,Brazil,Sao Paulo,4.7,69,38.1,91,None,Koeppen-D,Tropical,Wetland,8.2,15.7,E,Spring,2922112,6025748.93,9
bra_76,3/16/2024,Brazil,Sao Paulo,17.8,26,138.5,70,None,Koeppen-D,Tropical,Desert,19.1,10.4,NE,Spring,6950261,66106025.97,1
bra_77,3/17/2024,Brazil,Sao Paulo,43.2,81,37.3,171,None,Koeppen-D,Tropical,Grassland,47.2,28.7,E,Spring,3720525,41602085.42,9
bra_78,3/18/2024,Brazil,Sao Paulo,39.4,24,90.8,236,Drought,Koeppen-D,Tropical,Tundra,40.6,3.3,NE,Spring,1000992,43660700.19,4
bra_79,3/19/2024,Brazil,Sao Paulo,6.8,18,101.1,191,None,Koeppen-B,Tropical,Tundra,7.7,22.2,NE,Spring,7891189,95595406.73,3
bra_80,3/20/2024,Brazil,Sao Paulo,-10,67,35.1,44,Drought,Koeppen-D,Tropical,Tundra,-6.7,11.1,N,Spring,9819897,23499648.41,6
bra_81,3/21/2024,Brazil,Sao Paulo,34.5,39,194.6,380,None,Koeppen-B,Tropical,Wetland,36.5,33.4,NW,Spring,763871,65009899.2,1
bra_82,3/22/2024,Brazil,Sao Paulo,35.7,84,130.7,300,None,Koeppen-B,Tropical,Tundra,39.9,10.7,N,Spring,6046013,39584978.46,7
bra_83,3/23/2024,Brazil,Sao Paulo,17.6,11,47.8,112,None,Koeppen-B,Tropical,Grassland,18.2,26,NW,Spring,5759157,20829539.6,5
bra_84,3/24/2024,Brazil,Sao Paulo,5.8,77,27.7,409,None,Koeppen-C,Tropical,Tundra,9.7,11.4,E,Spring,9109126,72689196.72,3
bra_85,3/25/2024,Brazil,Sao Paulo,34.1,85,59.9,190,Heatwave,Koeppen-A,Tropical,Forest,38.4,35.1,SE,Spring,4398642,18506001.12,10
bra_86,3/26/2024,Brazil,Sao Paulo,38.7,10,75.4,397,None,Koeppen-A,Tropical,Forest,39.2,4.5,SW,Spring,509964,56751218.86,10
bra_87,3/27/2024,Brazil,Sao Paulo,8.8,35,143.5,21,None,Koeppen-B,Tropical,Wetland,10.6,32.2,NW,Spring,1976416,86328111.1,9
bra_88,3/28/2024,Brazil,Sao Paulo,7.2,16,120.3,101,None,Koeppen-D,Tropical,Forest,8,20.2,S,Spring,1835823,17940747.93,4
bra_89,3/29/2024,Brazil,Sao Paulo,20.2,71,94.1,77,Heatwave,Koeppen-C,Tropical,Desert,23.8,38.3,E,Spring,1117832,92330193.83,5
bra_90,3/30/2024,Brazil,Sao Paulo,4.3,46,74.8,274,None,Koeppen-A,Tropical,Desert,6.6,16.5,S,Spring,6364820,22325462.96,9
bra_91,3/31/2024,Brazil,Sao Paulo,43.2,25,171.3,200,None,Koeppen-D,Tropical,Desert,44.5,9,W,Spring,5561759,55318665.26,3
bra_92,4/1/2024,Brazil,Sao Paulo,-3.2,57,52.8,274,None,Koeppen-A,Tropical,Forest,-0.4,37,W,Spring,9859238,49599802.88,8
bra_93,4/2/2024,Brazil,Sao Paulo,15.2,83,152.4,93,None,Koeppen-D,Tropical,Forest,19.4,6.8,SW,Spring,3060668,7143610.2,4
bra_94,4/3/2024,Brazil,Sao Paulo,42.8,46,151.9,385,None,Koeppen-C,Tropical,Grassland,45.1,10.2,S,Spring,6770613,88657752.48,9
bra_95,4/4/2024,Brazil,Sao Paulo,-3.9,35,109.6,395,None,Koeppen-C,Tropical,Tundra,-2.1,34.2,W,Spring,3458800,1600578.9,1
bra_96,4/5/2024,Brazil,Sao Paulo,-5.3,91,114,366,None,Koeppen-B,Tropical,Grassland,-0.8,1.3,SE,Spring,1846335,73651952.63,9
bra_97,4/6/2024,Brazil,Sao Paulo,38.2,86,138.2,87,None,Koeppen-A,Tropical,Forest,42.5,28.2,SE,Spring,2206910,56250030.68,8
bra_98,4/7/2024,Brazil,Sao Paulo,37.1,46,38.1,49,None,Koeppen-B,Tropical,Grassland,39.4,37.7,E,Spring,5481114,54393139.47,1
bra_99,4/8/2024,Brazil,Sao Paulo,7.1,19,51,48,None,Koeppen-C,Tropical,Grassland,8,27.6,SE,Spring,3502360,92541647.59,8
bra_100,4/9/2024,Brazil,Sao Paulo,-1.1,95,58.7,498,None,Koeppen-A,Tropical,Wetland,3.6,16.9,NE,Spring,1380824,26002518.78,3
bra_101,4/10/2024,Brazil,Sao Paulo,-6.6,89,144.2,182,None,Koeppen-A,Tropical,Desert,-2.1,16.6,S,Spring,1449617,91174516.39,3
bra_102,4/11/2024,Brazil,Sao Paulo,30.5,65,112.8,48,None,Koeppen-C,Tropical,Wetland,33.8,28.4,SW,Spring,8037133,50358528.69,3
bra_103,4/12/2024,Brazil,Sao Paulo,42.9,91,111.5,69,None,Koeppen-A,Tropical,Grassland,47.4,34.4,E,Spring,4799895,90020754.78,10
bra_104,4/13/2024,Brazil,Sao Paulo,4.7,68,6.2,425,None,Koeppen-C,Tropical,Wetland,8.1,4.3,NE,Spring,6308870,26306547.27,1
bra_105,4/14/2024,Brazil,Sao Paulo,14.5,11,185.7,489,None,Koeppen-C,Tropical,Wetland,15.1,10.6,SE,Spring,3854869,88033305.73,10
bra_106,4/15/2024,Brazil,Sao Paulo,27,41,104.2,287,None,Koeppen-A,Tropical,Grassland,29.1,17.2,SE,Spring,9113213,7531927.77,3
bra_107,4/16/2024,Brazil,Sao Paulo,26.3,54,107.1,409,None,Koeppen-C,Tropical,Desert,29,9.4,NW,Spring,5141936,25598945.65,6
bra_108,4/17/2024,Brazil,Sao Paulo,-7.8,57,133.1,309,Hurricane,Koeppen-A,Tropical,Grassland,-4.9,11.5,S,Spring,3026914,67202368.06,7
bra_109,4/18/2024,Brazil,Sao Paulo,7.9,39,74.7,41,None,Koeppen-B,Tropical,Grassland,9.9,12.2,SW,Spring,951900,99923659.75,4
bra_110,4/19/2024,Brazil,Sao Paulo,3.8,16,156,198,None,Koeppen-D,Tropical,Grassland,4.6,23.2,W,Spring,6433,35697963.85,2
bra_111,4/20/2024,Brazil,Sao Paulo,18.3,57,26.5,303,None,Koeppen-B,Tropical,Desert,21.2,37,N,Spring,9259334,80005959.17,10
bra_112,4/21/2024,Brazil,Sao Paulo,-8.6,20,181.5,77,None,Koeppen-D,Tropical,Wetland,-7.6,2.7,SW,Spring,3383748,11081389.04,2
bra_113,4/22/2024,Brazil,Sao Paulo,32.8,23,158.9,206,Drought,Koeppen-A,Tropical,Desert,33.9,2.9,NE,Spring,5536845,53926976.31,10
bra_114,4/23/2024,Brazil,Sao Paulo,-0.5,15,4.5,201,None,Koeppen-C,Tropical,Forest,0.2,23.7,N,Spring,162709,45769681.68,6
bra_115,4/24/2024,Brazil,Sao Paulo,24,86,179.8,300,Hurricane,Koeppen-B,Tropical,Tundra,28.3,1.4,E,Spring,6371008,71447648.3,9
bra_116,4/25/2024,Brazil,Sao Paulo,-2.4,56,183.4,50,None,Koeppen-A,Tropical,Desert,0.4,1.8,S,Spring,5418014,46491923.04,5
bra_117,4/26/2024,Brazil,Sao Paulo,26.3,90,36.5,465,None,Koeppen-A,Tropical,Forest,30.8,34,E,Spring,9194531,99051809.13,9
bra_118,4/27/2024,Brazil,Sao Paulo,17,88,182,174,Drought,Koeppen-D,Tropical,Forest,21.4,38.7,W,Spring,5067649,9001016.87,1
bra_119,4/28/2024,Brazil,Sao Paulo,14.2,16,20.9,19,None,Koeppen-B,Tropical,Forest,15,1.3,SE,Spring,6916061,36977401.47,10
bra_120,4/29/2024,Brazil,Sao Paulo,44,40,139.2,254,Hurricane,Koeppen-D,Tropical,Wetland,46,24.8,E,Spring,7261320,41456799.47,3
bra_121,4/30/2024,Brazil,Sao Paulo,8.2,85,12.9,421,None,Koeppen-C,Tropical,Forest,12.4,1.9,W,Spring,6383578,34112684.9,3
bra_122,5/1/2024,Brazil,Sao Paulo,22.3,53,96.6,139,None,Koeppen-A,Tropical,Tundra,25,0.7,N,Spring,2630441,95105555.6,8
bra_123,5/2/2024,Brazil,Sao Paulo,33.9,65,135,59,None,Koeppen-A,Tropical,Forest,37.1,3.8,NE,Spring,2784982,21759670.42,9
bra_124,5/3/2024,Brazil,Sao Paulo,-2.6,30,120.6,469,None,Koeppen-B,Tropical,Grassland,-1.1,14.5,S,Spring,2509155,69052946.11,3
bra_125,5/4/2024,Brazil,Sao Paulo,21.9,71,90.1,147,None,Koeppen-A,Tropical,Tundra,25.4,33.8,SE,Spring,4179009,26378757.54,2
bra_126,5/5/2024,Brazil,Sao Paulo,4.7,81,138.6,388,None,Koeppen-B,Tropical,Desert,8.8,12,NW,Spring,6609270,87212065.81,9
bra_127,5/6/2024,Brazil,Sao Paulo,25.4,85,25.4,394,None,Koeppen-C,Tropical,Wetland,29.6,28.9,NE,Spring,393889,7089830.49,5
bra_128,5/7/2024,Brazil,Sao Paulo,11.5,59,8.7,457,None,Koeppen-C,Tropical,Wetland,14.4,24.4,W,Spring,3062094,37095241.57,9
bra_129,5/8/2024,Brazil,Sao Paulo,21.8,58,103.3,354,Flood,Koeppen-A,Tropical,Tundra,24.7,36.6,NW,Spring,1836645,823658.09,6
bra_130,5/9/2024,Brazil,Sao Paulo,16.5,82,33.5,74,None,Koeppen-B,Tropical,Wetland,20.6,16.6,SW,Spring,1299201,71191976.31,6
bra_131,5/10/2024,Brazil,Sao Paulo,7.9,49,178.8,83,Flood,Koeppen-C,Tropical,Wetland,10.4,19.9,E,Spring,7367189,54618093.65,9
bra_132,5/11/2024,Brazil,Sao Paulo,22.2,64,7.2,351,None,Koeppen-B,Tropical,Wetland,25.4,22.4,N,Spring,7089077,22466805.91,5
bra_133,5/12/2024,Brazil,Sao Paulo,26.2,37,70.6,492,Flood,Koeppen-C,Tropical,Wetland,28.1,31.6,NW,Spring,7497719,57542959.37,10
bra_134,5/13/2024,Brazil,Sao Paulo,14.5,45,165.8,27,None,Koeppen-B,Tropical,Desert,16.8,35.2,NW,Spring,6510872,16599723.35,1
bra_135,5/14/2024,Brazil,Sao Paulo,38.9,85,89.6,358,None,Koeppen-B,Tropical,Tundra,43.1,28.9,NE,Spring,8783597,7692619.16,10
bra_136,5/15/2024,Brazil,Sao Paulo,-5.3,69,78.1,440,None,Koeppen-D,Tropical,Forest,-1.8,22,W,Spring,2956108,72978790.05,2
bra_137,5/16/2024,Brazil,Sao Paulo,8.5,27,156.8,471,None,Koeppen-C,Tropical,Tundra,9.8,32.2,SW,Spring,463848,32305748.61,2
bra_138,5/17/2024,Brazil,Sao Paulo,34.6,78,34.7,385,Hurricane,Koeppen-A,Tropical,Tundra,38.5,18.9,E,Spring,734050,86723779.99,7
bra_139,5/18/2024,Brazil,Sao Paulo,4.2,84,75.6,286,None,Koeppen-B,Tropical,Grassland,8.4,11.2,NW,Spring,6335456,23930796.88,9
bra_140,5/19/2024,Brazil,Sao Paulo,30.8,96,79.4,223,None,Koeppen-B,Tropical,Wetland,35.6,13,W,Spring,6520564,33206081.88,10
bra_141,5/20/2024,Brazil,Sao Paulo,18.7,32,50.9,447,None,Koeppen-D,Tropical,Wetland,20.3,12.3,E,Spring,4561006,3466799.48,7
bra_142,5/21/2024,Brazil,Sao Paulo,-9,96,31.2,44,None,Koeppen-B,Tropical,Wetland,-4.2,34.4,NE,Spring,3869179,97086419.52,7
bra_143,5/22/2024,Brazil,Sao Paulo,2.8,25,164.4,113,None,Koeppen-C,Tropical,Tundra,4,7.6,NW,Spring,400119,68986808.79,5
bra_144,5/23/2024,Brazil,Sao Paulo,42.4,59,8.8,96,Hurricane,Koeppen-B,Tropical,Forest,45.4,32.6,NW,Spring,6980667,78335747.62,2
bra_145,5/24/2024,Brazil,Sao Paulo,30.9,52,180.4,244,None,Koeppen-B,Tropical,Wetland,33.5,9.4,W,Spring,722338,87896171.61,4
bra_146,5/25/2024,Brazil,Sao Paulo,38.8,86,142.5,217,None,Koeppen-C,Tropical,Forest,43.1,11.4,SW,Spring,5192398,78289610.79,4
bra_147,5/26/2024,Brazil,Sao Paulo,16.7,28,55.1,399,None,Koeppen-C,Tropical,Tundra,18.1,37.7,S,Spring,8334816,72536109.68,9
bra_148,5/27/2024,Brazil,Sao Paulo,17.1,13,33.5,148,None,Koeppen-C,Tropical,Grassland,17.8,11.3,NE,Spring,5317196,63477858.27,4
bra_149,5/28/2024,Brazil,Sao Paulo,18.6,85,67.5,409,None,Koeppen-B,Tropical,Tundra,22.9,37.3,SW,Spring,7913429,97679860.86,3
bra_150,5/29/2024,Brazil,Sao Paulo,6.7,72,14.8,257,None,Koeppen-C,Tropical,Forest,10.3,36.5,SE,Spring,5948876,85652596.18,6
bra_151,5/30/2024,Brazil,Sao Paulo,25,67,25.1,318,None,Koeppen-C,Tropical,Wetland,28.4,36.4,N,Spring,9301140,92246751.63,9
bra_152,5/31/2024,Brazil,Sao Paulo,-1,39,52.5,406,None,Koeppen-C,Tropical,Forest,1,7.5,W,Spring,5403051,33751620.84,9
bra_153,6/1/2024,Brazil,Sao Paulo,16.3,93,164.5,256,None,Koeppen-B,Tropical,Grassland,21,15.2,NE,Summer,7918209,81828997.66,9
bra_154,6/2/2024,Brazil,Sao Paulo,10.7,77,76.4,426,None,Koeppen-B,Tropical,Wetland,14.5,36,E,Summer,3288163,38727511.19,9
bra_155,6/3/2024,Brazil,Sao Paulo,7,71,181.6,116,Drought,Koeppen-D,Tropical,Forest,10.6,9.6,NE,Summer,1451158,43065354.03,7
bra_156,6/4/2024,Brazil,Sao Paulo,21.7,90,170.5,107,None,Koeppen-C,Tropical,Grassland,26.2,18,NW,Summer,7688884,16640042.15,2
bra_157,6/5/2024,Brazil,Sao Paulo,8.5,37,172.9,418,Heatwave,Koeppen-D,Tropical,Wetland,10.3,20.4,NW,Summer,9795193,73781278.16,2
bra_158,6/6/2024,Brazil,Sao Paulo,10.8,24,5.5,28,None,Koeppen-A,Tropical,Wetland,12,37.2,SE,Summer,8964389,73399231.36,8
bra_159,6/7/2024,Brazil,Sao Paulo,34.7,27,149.2,436,None,Koeppen-D,Tropical,Forest,36.1,29.9,S,Summer,7911449,67268979,5
bra_160,6/8/2024,Brazil,Sao Paulo,38.6,59,120.1,224,Flood,Koeppen-D,Tropical,Grassland,41.6,7.6,S,Summer,6740746,83138914.85,8
bra_161,6/9/2024,Brazil,Sao Paulo,27.7,88,48.2,255,None,Koeppen-A,Tropical,Grassland,32.1,34,NE,Summer,9462973,30232740.67,9
bra_162,6/10/2024,Brazil,Sao Paulo,22.5,36,123.1,284,None,Koeppen-A,Tropical,Desert,24.3,33.1,N,Summer,9709762,90250658.17,7
bra_163,6/11/2024,Brazil,Sao Paulo,-5.4,89,116.7,80,Drought,Koeppen-A,Tropical,Grassland,-1,4.7,N,Summer,299939,35781999.33,4
bra_164,6/12/2024,Brazil,Sao Paulo,35.8,56,99.5,353,None,Koeppen-A,Tropical,Desert,38.6,29,S,Summer,1037169,58229870.72,2
bra_165,6/13/2024,Brazil,Sao Paulo,-3,16,68.2,460,None,Koeppen-D,Tropical,Grassland,-2.2,31.5,NE,Summer,3040678,72503065.01,6
